2022-10-28 08:12,2022-10-29 13:50,class 2 truck
2022-10-28 08:14,2022-11-15 07:03,class 2 truck
2022-10-28 08:46,2022-10-28 08:46,class 2 truck
2022-10-28 08:49,2022-10-28 08:49,class 1 truck
2022-10-28 09:05,2022-11-16 17:56,full-size
2022-10-28 09:34,2022-10-28 09:34,compact
2022-10-28 09:36,2022-10-28 09:36,full-size
2022-10-28 09:47,2022-11-21 12:50,medium
2022-10-28 09:48,2022-11-13 18:05,medium
2022-10-28 10:35,2022-11-23 16:33,compact
2022-10-28 10:51,2022-11-10 07:17,class 1 truck
2022-10-28 11:13,2022-10-29 10:41,compact
2022-10-28 11:43,2022-11-19 07:06,medium
2022-10-28 11:58,2022-10-28 11:58,full-size
2022-10-28 12:06,2022-11-04 07:53,class 2 truck
2022-10-28 12:16,2022-10-28 12:16,full-size
2022-10-28 12:31,2022-10-28 15:55,class 1 truck
2022-10-28 12:37,2022-11-09 17:16,class 2 truck
2022-10-28 12:48,2022-11-22 07:55,medium
2022-10-28 13:03,2022-10-28 13:03,full-size
2022-10-28 13:09,2022-11-02 14:47,class 2 truck
2022-10-28 13:35,2022-10-28 13:35,class 2 truck
2022-10-28 13:42,2022-11-05 12:03,class 2 truck
2022-10-28 13:50,2022-11-15 18:30,full-size
2022-10-28 14:11,2022-11-24 14:02,full-size
2022-10-28 14:31,2022-11-17 07:28,compact
2022-10-28 14:56,2022-10-30 07:17,class 1 truck
2022-10-28 15:01,2022-11-26 09:07,class 2 truck
2022-10-28 15:01,2022-10-28 15:01,compact
2022-10-28 15:12,2022-11-15 14:46,class 1 truck
2022-10-28 15:26,2022-11-07 07:46,class 2 truck
2022-10-28 15:31,2022-11-19 12:00,class 1 truck
2022-10-28 15:34,2022-10-28 15:34,medium
2022-10-28 15:42,2022-10-28 15:42,medium
2022-10-28 15:57,2022-10-28 15:57,compact
2022-10-28 16:37,2022-11-13 07:49,full-size
2022-10-28 16:52,2022-10-28 16:52,full-size
2022-10-28 17:01,2022-10-28 17:01,full-size
2022-10-28 17:10,2022-10-28 17:10,full-size
2022-10-28 17:21,2022-10-29 07:53,class 2 truck
2022-10-28 17:27,2022-10-31 11:37,full-size
2022-10-28 17:27,2022-11-08 07:32,compact
2022-10-28 17:44,2022-11-04 14:22,compact
2022-10-28 17:54,2022-10-28 17:54,class 2 truck
2022-10-28 18:02,2022-11-16 07:56,medium
2022-10-28 18:07,2022-11-28 15:23,compact
2022-10-28 18:10,2022-11-26 18:27,full-size
2022-10-28 18:12,2022-10-28 18:12,full-size
2022-10-28 18:13,2022-10-29 07:25,compact
2022-10-28 18:14,2022-11-18 07:17,compact
2022-10-28 18:20,2022-11-06 14:05,medium
2022-10-28 18:21,2022-11-03 17:16,class 2 truck
2022-10-28 18:22,2022-11-18 07:34,class 1 truck
2022-10-28 18:26,2022-10-29 09:39,class 1 truck
2022-10-28 18:30,2022-11-08 07:04,class 1 truck
2022-10-28 18:30,2022-11-23 07:46,compact
2022-10-28 18:30,2022-10-29 07:09,class 1 truck
2022-10-28 18:30,2022-11-02 13:20,medium
2022-10-28 18:30,2022-10-28 18:30,class 1 truck
2022-10-28 18:30,2022-10-28 18:30,medium
2022-10-28 18:30,2022-10-28 18:30,medium
2022-10-28 18:30,2022-11-26 16:17,class 2 truck
2022-10-28 18:30,2022-10-29 07:29,compact
2022-10-28 18:30,2022-10-28 18:30,medium
2022-10-28 18:30,2022-10-28 18:30,class 1 truck
2022-10-28 18:30,2022-10-28 18:30,medium
2022-10-28 18:30,2022-11-27 07:22,compact
2022-10-28 18:30,2022-11-14 17:23,medium
2022-10-28 18:30,2022-11-06 18:30,compact
2022-10-29 07:00,2022-10-29 07:00,medium
2022-10-29 07:01,2022-10-29 07:01,medium
2022-10-29 07:05,2022-11-15 07:58,medium
2022-10-29 07:08,2022-11-14 07:17,medium
2022-10-29 07:10,2022-11-09 07:51,full-size
2022-10-29 07:12,2022-11-09 13:56,compact
2022-10-29 07:14,2022-10-29 07:14,class 2 truck
2022-10-29 07:14,2022-11-23 07:24,full-size
2022-10-29 07:14,2022-11-11 18:12,class 2 truck
2022-10-29 07:16,2022-11-05 09:32,class 2 truck
2022-10-29 07:18,2022-11-24 10:11,compact
2022-10-29 07:19,2022-11-20 10:44,full-size
2022-10-29 07:19,2022-10-31 18:30,medium
2022-10-29 07:20,2022-11-21 07:38,medium
2022-10-29 07:21,2022-11-02 18:30,full-size
2022-10-29 07:21,2022-10-29 07:21,compact
2022-10-29 07:21,2022-11-15 07:35,class 2 truck
2022-10-29 07:25,2022-10-29 07:25,class 1 truck
2022-10-29 07:25,2022-11-29 07:04,class 1 truck
2022-10-29 07:27,2022-11-22 07:29,full-size
2022-10-29 07:30,2022-11-13 16:04,full-size
2022-10-29 07:30,2022-11-08 14:22,class 2 truck
2022-10-29 07:31,2022-10-29 07:31,class 2 truck
2022-10-29 07:33,2022-11-16 11:45,medium
2022-10-29 07:34,2022-10-29 07:34,class 2 truck
2022-10-29 07:35,2022-11-25 18:05,full-size
2022-10-29 07:39,2022-11-07 07:18,class 2 truck
2022-10-29 07:40,2022-10-31 15:00,medium
2022-10-29 07:46,2022-11-01 07:13,full-size
2022-10-29 07:51,2022-10-29 07:51,compact
2022-10-29 07:52,2022-10-29 07:52,class 2 truck
2022-10-29 07:52,2022-11-09 07:32,full-size
2022-10-29 07:54,2022-11-06 15:16,medium
2022-10-29 07:55,2022-10-29 07:55,medium
2022-10-29 07:56,2022-11-04 09:19,class 1 truck
2022-10-29 07:56,2022-10-29 07:56,class 2 truck
2022-10-29 07:57,2022-11-01 18:19,full-size
2022-10-29 08:03,2022-11-07 18:30,class 1 truck
2022-10-29 08:11,2022-11-22 08:56,class 2 truck
2022-10-29 08:53,2022-10-29 08:53,class 1 truck
2022-10-29 09:27,2022-11-03 10:54,full-size
2022-10-29 09:34,2022-11-29 18:13,class 2 truck
2022-10-29 09:40,2022-11-29 09:03,medium
2022-10-29 09:55,2022-11-02 12:02,compact
2022-10-29 10:01,2022-11-19 11:11,full-size
2022-10-29 10:04,2022-10-29 10:04,class 1 truck
2022-10-29 10:09,2022-11-12 07:40,class 2 truck
2022-10-29 10:10,2022-11-22 07:08,class 1 truck
2022-10-29 10:17,2022-11-19 18:30,compact
2022-10-29 11:07,2022-11-14 16:52,compact
2022-10-29 11:14,2022-10-29 11:14,class 1 truck
2022-10-29 11:15,2022-11-18 16:31,full-size
2022-10-29 11:17,2022-11-16 07:41,class 1 truck
2022-10-29 11:30,2022-11-24 07:51,full-size
2022-10-29 11:38,2022-10-29 11:38,compact
2022-10-29 12:05,2022-11-05 14:54,full-size
2022-10-29 12:08,2022-11-25 11:36,class 2 truck
2022-10-29 12:11,2022-11-08 18:30,compact
2022-10-29 12:23,2022-11-05 14:42,medium
2022-10-29 12:27,2022-11-13 07:22,full-size
2022-10-29 12:46,2022-11-20 13:38,medium
2022-10-29 12:57,2022-11-20 07:36,class 2 truck
2022-10-29 13:16,2022-10-29 13:16,class 2 truck
2022-10-29 13:18,2022-10-29 13:27,full-size
2022-10-29 13:24,2022-11-14 07:54,medium
2022-10-29 13:35,2022-11-21 07:57,class 2 truck
2022-10-29 13:39,2022-11-05 07:11,compact
2022-10-29 14:06,2022-10-31 16:44,medium
2022-10-29 14:23,2022-11-01 07:24,class 1 truck
2022-10-29 14:29,2022-11-26 07:53,medium
2022-10-29 15:03,2022-10-30 07:23,class 2 truck
2022-10-29 16:20,2022-10-29 16:20,medium
2022-10-29 16:33,2022-11-19 16:30,full-size
2022-10-29 16:36,2022-11-07 08:44,medium
2022-10-29 16:38,2022-11-29 07:47,full-size
2022-10-29 16:45,2022-10-31 07:16,compact
2022-10-29 17:05,2022-10-29 17:05,class 2 truck
2022-10-29 17:16,2022-11-03 07:20,medium
2022-10-29 17:57,2022-10-29 17:57,class 1 truck
2022-10-29 18:00,2022-11-07 16:06,compact
2022-10-29 18:03,2022-11-01 09:32,full-size
2022-10-29 18:03,2022-10-29 18:03,class 1 truck
2022-10-29 18:04,2022-11-07 07:14,class 1 truck
2022-10-29 18:09,2022-11-03 18:07,full-size
2022-10-29 18:10,2022-10-29 18:10,class 2 truck
2022-10-29 18:11,2022-11-07 07:19,medium
2022-10-29 18:12,2022-11-26 16:48,class 1 truck
2022-10-29 18:12,2022-10-29 18:12,class 2 truck
2022-10-29 18:18,2022-10-30 13:46,class 2 truck
2022-10-29 18:23,2022-11-10 15:28,medium
2022-10-29 18:23,2022-11-03 07:30,medium
2022-10-29 18:27,2022-10-29 18:27,class 1 truck
2022-10-29 18:30,2022-10-31 13:52,class 2 truck
2022-10-29 18:30,2022-10-29 18:30,compact
2022-10-29 18:30,2022-11-13 16:46,medium
2022-10-29 18:30,2022-11-06 14:51,compact
2022-10-29 18:30,2022-11-10 18:18,medium
2022-10-29 18:30,2022-10-31 07:33,class 2 truck
2022-10-29 18:30,2022-11-30 14:16,class 2 truck
2022-10-29 18:30,2022-11-04 18:30,class 2 truck
2022-10-29 18:30,2022-11-25 07:46,medium
2022-10-29 18:30,2022-11-26 10:30,compact
2022-10-29 18:30,2022-11-21 07:52,class 1 truck
2022-10-29 18:30,2022-11-11 07:12,class 1 truck
2022-10-29 18:30,2022-11-07 12:09,class 2 truck
2022-10-29 18:30,2022-11-05 10:39,compact
2022-10-29 18:30,2022-11-24 10:10,medium
2022-10-29 18:30,2022-11-20 18:30,medium
2022-10-29 18:30,2022-11-12 07:48,compact
2022-10-29 18:30,2022-11-10 07:26,medium
2022-10-30 07:02,2022-11-12 18:04,class 1 truck
2022-10-30 07:03,2022-11-02 09:32,class 2 truck
2022-10-30 07:03,2022-11-04 16:00,compact
2022-10-30 07:05,2022-10-30 07:05,medium
2022-10-30 07:06,2022-11-28 10:18,medium
2022-10-30 07:07,2022-11-30 09:11,medium
2022-10-30 07:09,2022-11-13 13:13,full-size
2022-10-30 07:11,2022-11-01 13:28,class 1 truck
2022-10-30 07:12,2022-10-30 07:12,compact
2022-10-30 07:14,2022-11-11 18:09,compact
2022-10-30 07:15,2022-10-31 18:15,medium
2022-10-30 07:15,2022-10-30 07:15,class 1 truck
2022-10-30 07:16,2022-10-30 07:16,full-size
2022-10-30 07:16,2022-10-30 07:16,class 1 truck
2022-10-30 07:17,2022-11-14 07:07,compact
2022-10-30 07:18,2022-11-15 09:29,class 1 truck
2022-10-30 07:23,2022-10-30 07:23,full-size
2022-10-30 07:23,2022-11-06 18:03,medium
2022-10-30 07:24,2022-11-01 07:00,medium
2022-10-30 07:24,2022-11-28 07:00,class 1 truck
2022-10-30 07:27,2022-11-05 14:29,class 2 truck
2022-10-30 07:27,2022-11-06 14:55,class 2 truck
2022-10-30 07:33,2022-11-19 07:18,full-size
2022-10-30 07:33,2022-10-30 07:33,medium
2022-10-30 07:34,2022-11-02 11:56,full-size
2022-10-30 07:39,2022-11-04 09:16,medium
2022-10-30 07:40,2022-10-30 07:40,class 2 truck
2022-10-30 07:42,2022-10-30 07:42,compact
2022-10-30 07:42,2022-11-20 18:30,compact
2022-10-30 07:46,2022-11-08 18:30,class 1 truck
2022-10-30 07:46,2022-11-15 13:34,medium
2022-10-30 07:47,2022-11-19 09:46,class 2 truck
2022-10-30 07:48,2022-10-30 07:48,class 1 truck
2022-10-30 07:49,2022-11-26 07:29,class 2 truck
2022-10-30 07:50,2022-11-27 18:25,class 2 truck
2022-10-30 07:55,2022-11-28 08:06,compact
2022-10-30 07:56,2022-11-22 14:21,class 1 truck
2022-10-30 07:57,2022-10-30 07:57,class 2 truck
2022-10-30 08:00,2022-11-12 07:49,class 1 truck
2022-10-30 08:08,2022-11-29 07:13,full-size
2022-10-30 08:16,2022-11-28 07:54,full-size
2022-10-30 08:20,2022-10-30 08:20,class 2 truck
2022-10-30 08:35,2022-11-14 07:17,class 2 truck
2022-10-30 08:35,2022-11-16 18:30,medium
2022-10-30 09:14,2022-11-19 18:30,class 1 truck
2022-10-30 09:28,2022-11-02 18:30,medium
2022-10-30 10:00,2022-11-10 13:47,class 1 truck
2022-10-30 10:12,2022-10-30 10:12,medium
2022-10-30 10:21,2022-11-25 18:18,medium
2022-10-30 11:06,2022-10-30 11:06,class 1 truck
2022-10-30 11:20,2022-11-22 10:10,medium
2022-10-30 12:00,2022-11-15 10:05,class 2 truck
2022-10-30 12:09,2022-11-28 18:30,full-size
2022-10-30 12:46,2022-10-30 12:46,full-size
2022-10-30 13:08,2022-11-23 07:26,medium
2022-10-30 13:09,2022-11-02 12:34,class 1 truck
2022-10-30 13:11,2022-11-26 18:30,medium
2022-10-30 13:20,2022-11-28 14:10,compact
2022-10-30 13:23,2022-11-22 11:35,medium
2022-10-30 13:45,2022-11-06 07:57,medium
2022-10-30 13:52,2022-11-01 07:31,compact
2022-10-30 14:01,2022-11-09 17:25,full-size
2022-10-30 14:27,2022-11-22 18:01,medium
2022-10-30 14:29,2022-11-04 18:30,class 1 truck
2022-10-30 14:38,2022-11-16 17:25,compact
2022-10-30 14:59,2022-11-24 07:07,class 2 truck
2022-10-30 15:52,2022-11-13 18:30,medium
2022-10-30 15:52,2022-11-11 14:34,class 1 truck
2022-10-30 16:00,2022-10-30 16:00,class 2 truck
2022-10-30 16:06,2022-10-30 16:06,medium
2022-10-30 16:10,2022-11-10 18:30,medium
2022-10-30 16:11,2022-10-30 16:11,class 1 truck
2022-10-30 16:34,2022-11-10 18:27,compact
2022-10-30 16:39,2022-10-30 16:39,medium
2022-10-30 16:45,2022-11-10 16:32,class 1 truck
2022-10-30 16:53,2022-10-30 16:53,class 1 truck
2022-10-30 16:54,2022-10-30 16:54,medium
2022-10-30 17:03,2022-11-27 12:16,class 2 truck
2022-10-30 17:04,2022-11-29 10:21,full-size
2022-10-30 17:11,2022-11-28 13:32,compact
2022-10-30 17:26,2022-11-23 18:30,class 2 truck
2022-10-30 17:46,2022-11-10 08:58,class 2 truck
2022-10-30 17:54,2022-10-30 17:54,medium
2022-10-30 18:06,2022-10-30 18:06,class 2 truck
2022-10-30 18:06,2022-11-19 11:45,class 1 truck
2022-10-30 18:08,2022-11-28 07:29,class 1 truck
2022-10-30 18:11,2022-10-30 18:11,class 2 truck
2022-10-30 18:14,2022-10-31 07:04,class 2 truck
2022-10-30 18:15,2022-10-30 18:15,class 1 truck
2022-10-30 18:18,2022-10-30 18:18,class 1 truck
2022-10-30 18:26,2022-10-30 18:26,class 2 truck
2022-10-30 18:30,2022-11-29 07:22,medium
2022-10-30 18:30,2022-11-30 17:21,full-size
2022-10-30 18:30,2022-11-17 18:13,full-size
2022-10-30 18:30,2022-11-01 18:27,class 2 truck
2022-10-30 18:30,2022-10-30 18:30,class 1 truck
2022-10-30 18:30,2022-11-29 18:30,full-size
2022-10-30 18:30,2022-11-27 12:40,full-size
2022-10-30 18:30,2022-10-30 18:30,compact
2022-10-30 18:30,2022-10-30 18:30,medium
2022-10-30 18:30,2022-11-05 07:47,class 1 truck
2022-10-30 18:30,2022-11-16 16:35,full-size
2022-10-30 18:30,2022-11-12 16:25,class 1 truck
2022-10-30 18:30,2022-11-15 07:23,class 1 truck
2022-10-30 18:30,2022-11-22 11:50,class 1 truck
2022-10-30 18:30,2022-10-30 18:30,medium
2022-10-30 18:30,2022-11-30 13:05,class 2 truck
2022-10-30 18:30,2022-11-26 15:57,full-size
2022-10-31 07:01,2022-10-31 07:01,class 2 truck
2022-10-31 07:01,2022-11-07 08:18,class 1 truck
2022-10-31 07:02,2022-10-31 07:02,compact
2022-10-31 07:02,2022-10-31 07:02,full-size
2022-10-31 07:04,2022-11-17 18:00,class 2 truck
2022-10-31 07:07,2022-11-20 18:30,compact
2022-10-31 07:08,2022-10-31 07:08,compact
2022-10-31 07:09,2022-11-04 17:33,compact
2022-10-31 07:13,2022-11-09 18:30,full-size
2022-10-31 07:16,2022-11-07 07:37,class 2 truck
2022-10-31 07:16,2022-11-26 11:21,class 2 truck
2022-10-31 07:17,2022-10-31 07:17,medium
2022-10-31 07:19,2022-11-14 18:07,class 2 truck
2022-10-31 07:24,2022-11-27 07:19,class 1 truck
2022-10-31 07:24,2022-11-01 18:03,class 1 truck
2022-10-31 07:26,2022-10-31 07:26,full-size
2022-10-31 07:29,2022-10-31 07:29,medium
2022-10-31 07:29,2022-11-21 11:41,full-size
2022-10-31 07:31,2022-11-16 18:30,medium
2022-10-31 07:31,2022-10-31 07:31,full-size
2022-10-31 07:32,2022-11-16 18:25,medium
2022-10-31 07:37,2022-11-11 07:46,full-size
2022-10-31 07:37,2022-11-10 07:07,full-size
2022-10-31 07:45,2022-11-24 07:54,compact
2022-10-31 07:46,2022-11-14 07:09,medium
2022-10-31 07:47,2022-11-30 07:50,medium
2022-10-31 07:56,2022-10-31 07:56,full-size
2022-10-31 07:56,2022-11-20 10:16,class 1 truck
2022-10-31 07:57,2022-11-29 07:22,class 2 truck
2022-10-31 07:58,2022-10-31 07:58,full-size
2022-10-31 07:58,2022-11-30 07:34,medium
2022-10-31 08:01,2022-11-13 11:36,medium
2022-10-31 08:06,2022-11-13 17:25,full-size
2022-10-31 08:12,2022-11-21 18:30,full-size
2022-10-31 08:39,2022-11-27 07:00,compact
2022-10-31 08:47,2022-10-31 08:47,compact
2022-10-31 09:04,2022-11-23 07:31,compact
2022-10-31 09:05,2022-10-31 09:05,compact
2022-10-31 09:11,2022-10-31 14:36,class 1 truck
2022-10-31 09:11,2022-11-07 15:17,medium
2022-10-31 09:14,2022-11-17 08:07,compact
2022-10-31 09:18,2022-10-31 09:18,class 1 truck
2022-10-31 09:20,2022-11-25 18:11,compact
2022-10-31 09:26,2022-10-31 09:26,full-size
2022-10-31 09:28,2022-10-31 09:28,full-size
2022-10-31 09:50,2022-11-02 07:26,class 2 truck
2022-10-31 10:13,2022-11-19 07:32,class 1 truck
2022-10-31 10:31,2022-10-31 10:31,class 2 truck
2022-10-31 10:35,2022-11-25 07:24,class 1 truck
2022-10-31 10:36,2022-11-19 18:30,class 1 truck
2022-10-31 10:41,2022-11-07 18:30,medium
2022-10-31 11:05,2022-10-31 11:05,class 1 truck
2022-10-31 11:16,2022-10-31 11:16,medium
2022-10-31 11:51,2022-11-19 18:04,class 2 truck
2022-10-31 11:54,2022-11-13 07:27,class 2 truck
2022-10-31 11:55,2022-11-15 18:30,medium
2022-10-31 12:20,2022-10-31 12:20,class 1 truck
2022-10-31 12:23,2022-11-22 08:56,medium
2022-10-31 12:31,2022-11-28 09:22,class 1 truck
2022-10-31 12:40,2022-11-02 09:40,compact
2022-10-31 13:01,2022-11-23 10:24,medium
2022-10-31 13:04,2022-10-31 13:04,medium
2022-10-31 13:11,2022-11-04 09:40,compact
2022-10-31 13:16,2022-11-19 08:18,class 1 truck
2022-10-31 13:25,2022-10-31 13:25,compact
2022-10-31 13:36,2022-11-28 07:58,compact
2022-10-31 13:59,2022-11-20 18:30,full-size
2022-10-31 14:05,2022-11-19 18:12,class 1 truck
2022-10-31 14:13,2022-11-11 07:17,full-size
2022-10-31 14:16,2022-11-03 07:35,full-size
2022-10-31 14:25,2022-11-11 07:19,class 1 truck
2022-10-31 14:43,2022-11-07 09:24,compact
2022-10-31 15:01,2022-11-13 15:37,class 1 truck
2022-10-31 15:04,2022-11-27 18:30,compact
2022-10-31 15:04,2022-11-27 18:30,class 2 truck
2022-10-31 15:04,2022-11-07 07:28,class 2 truck
2022-10-31 15:29,2022-11-23 15:29,class 2 truck
2022-10-31 15:47,2022-11-02 11:39,class 1 truck
2022-10-31 15:54,2022-10-31 15:54,compact
2022-10-31 16:10,2022-11-14 07:16,full-size
2022-10-31 16:14,2022-11-04 12:08,full-size
2022-10-31 16:52,2022-11-15 07:09,medium
2022-10-31 16:52,2022-10-31 16:52,medium
2022-10-31 16:57,2022-11-23 18:30,compact
2022-10-31 17:36,2022-10-31 17:36,full-size
2022-10-31 17:45,2022-11-26 07:29,class 1 truck
2022-10-31 18:04,2022-11-26 18:30,class 2 truck
2022-10-31 18:05,2022-11-27 08:12,medium
2022-10-31 18:07,2022-10-31 18:07,compact
2022-10-31 18:07,2022-10-31 18:07,full-size
2022-10-31 18:09,2022-10-31 18:09,compact
2022-10-31 18:12,2022-10-31 18:12,class 2 truck
2022-10-31 18:13,2022-11-16 07:33,medium
2022-10-31 18:18,2022-10-31 18:18,class 2 truck
2022-10-31 18:19,2022-11-15 07:16,class 1 truck
2022-10-31 18:19,2022-11-27 08:44,medium
2022-10-31 18:21,2022-11-15 07:33,medium
2022-10-31 18:22,2022-10-31 18:22,class 1 truck
2022-10-31 18:24,2022-10-31 18:24,medium
2022-10-31 18:28,2022-11-11 15:11,class 2 truck
2022-10-31 18:29,2022-10-31 18:29,medium
2022-10-31 18:29,2022-10-31 18:29,full-size
2022-10-31 18:30,2022-10-31 18:30,medium
2022-10-31 18:30,2022-10-31 18:30,full-size
2022-10-31 18:30,2022-11-30 10:30,class 2 truck
2022-10-31 18:30,2022-11-07 17:40,class 2 truck
2022-10-31 18:30,2022-11-14 16:14,compact
2022-10-31 18:30,2022-10-31 18:30,medium
2022-10-31 18:30,2022-11-09 07:31,class 2 truck
2022-10-31 18:30,2022-10-31 18:30,medium
2022-10-31 18:30,2022-11-22 08:25,class 2 truck
2022-10-31 18:30,2022-11-10 07:10,medium
2022-11-01 07:00,2022-11-01 07:00,medium
2022-11-01 07:04,2022-11-12 07:56,full-size
2022-11-01 07:05,2022-11-30 09:28,class 2 truck
2022-11-01 07:09,2022-11-01 07:09,class 2 truck
2022-11-01 07:10,2022-11-26 12:54,compact
2022-11-01 07:10,2022-11-19 11:57,medium
2022-11-01 07:11,2022-11-15 18:29,class 2 truck
2022-11-01 07:14,2022-11-01 07:14,class 2 truck
2022-11-01 07:16,2022-11-27 18:05,class 2 truck
2022-11-01 07:16,2022-11-05 15:39,full-size
2022-11-01 07:19,2022-11-12 18:30,compact
2022-11-01 07:21,2022-11-29 18:30,class 2 truck
2022-11-01 07:22,2022-11-01 07:22,compact
2022-11-01 07:22,2022-11-20 13:15,compact
2022-11-01 07:22,2022-11-24 16:48,class 2 truck
2022-11-01 07:23,2022-11-01 07:23,full-size
2022-11-01 07:26,2022-11-13 07:21,medium
2022-11-01 07:27,2022-11-24 14:37,compact
2022-11-01 07:28,2022-11-01 07:28,class 2 truck
2022-11-01 07:31,2022-11-06 07:46,class 1 truck
2022-11-01 07:32,2022-11-03 07:26,medium
2022-11-01 07:33,2022-11-16 18:00,medium
2022-11-01 07:42,2022-11-11 18:30,medium
2022-11-01 07:44,2022-11-11 07:25,class 1 truck
2022-11-01 07:45,2022-11-13 07:06,class 1 truck
2022-11-01 07:47,2022-11-27 07:43,class 2 truck
2022-11-01 07:49,2022-11-09 08:13,full-size
2022-11-01 07:49,2022-11-24 07:48,class 1 truck
2022-11-01 07:53,2022-11-13 09:21,class 1 truck
2022-11-01 07:55,2022-11-01 07:55,class 1 truck
2022-11-01 07:57,2022-11-07 07:54,class 2 truck
2022-11-01 07:57,2022-11-13 10:45,class 2 truck
2022-11-01 07:57,2022-11-04 16:34,medium
2022-11-01 07:59,2022-11-17 07:29,medium
2022-11-01 08:00,2022-11-06 11:32,compact
2022-11-01 08:08,2022-11-23 07:24,class 2 truck
2022-11-01 08:09,2022-11-27 15:40,compact
2022-11-01 08:09,2022-11-13 07:07,medium
2022-11-01 08:37,2022-11-10 16:55,medium
2022-11-01 08:42,2022-11-20 15:35,full-size
2022-11-01 08:53,2022-11-01 08:53,medium
2022-11-01 09:20,2022-11-29 11:03,medium
2022-11-01 09:30,2022-11-01 09:30,full-size
2022-11-01 09:37,2022-11-20 18:12,compact
2022-11-01 09:39,2022-11-07 07:57,class 1 truck
2022-11-01 09:57,2022-11-16 07:55,medium
2022-11-01 10:42,2022-11-21 14:47,compact
2022-11-01 10:45,2022-11-01 10:45,class 2 truck
2022-11-01 10:52,2022-11-01 10:52,compact
2022-11-01 10:58,2022-11-01 10:58,class 1 truck
2022-11-01 11:09,2022-11-11 09:57,class 2 truck
2022-11-01 11:31,2022-11-19 07:48,class 2 truck
2022-11-01 11:33,2022-11-01 11:33,full-size
2022-11-01 11:42,2022-11-24 07:48,medium
2022-11-01 11:42,2022-11-03 16:59,class 1 truck
2022-11-01 11:48,2022-11-01 11:48,class 1 truck
2022-11-01 12:23,2022-11-28 14:01,class 1 truck
2022-11-01 12:24,2022-11-02 11:17,class 2 truck
2022-11-01 12:28,2022-11-27 17:02,class 2 truck
2022-11-01 12:38,2022-11-01 12:38,compact
2022-11-01 12:39,2022-11-07 07:55,compact
2022-11-01 12:59,2022-11-17 07:58,class 2 truck
2022-11-01 13:20,2022-11-20 18:30,medium
2022-11-01 13:28,2022-11-06 10:29,class 1 truck
2022-11-01 13:33,2022-11-05 18:14,full-size
2022-11-01 13:49,2022-11-13 09:46,full-size
2022-11-01 13:54,2022-11-01 13:54,medium
2022-11-01 13:56,2022-11-13 18:30,class 2 truck
2022-11-01 14:09,2022-11-12 12:26,class 2 truck
2022-11-01 14:22,2022-11-01 18:30,class 2 truck
2022-11-01 14:43,2022-11-13 18:10,class 2 truck
2022-11-01 14:52,2022-11-11 18:17,class 1 truck
2022-11-01 15:18,2022-11-30 07:32,full-size
2022-11-01 15:23,2022-11-21 18:11,full-size
2022-11-01 15:30,2022-11-11 07:19,class 1 truck
2022-11-01 15:43,2022-11-01 15:43,medium
2022-11-01 15:52,2022-11-21 18:30,class 1 truck
2022-11-01 16:33,2022-11-06 12:21,medium
2022-11-01 16:40,2022-11-07 07:14,full-size
2022-11-01 16:41,2022-11-24 12:52,compact
2022-11-01 16:41,2022-11-01 16:41,full-size
2022-11-01 17:03,2022-11-18 10:45,class 2 truck
2022-11-01 17:09,2022-11-19 07:02,class 2 truck
2022-11-01 17:11,2022-11-13 10:50,medium
2022-11-01 17:15,2022-11-09 18:17,medium
2022-11-01 17:16,2022-11-01 17:16,medium
2022-11-01 17:16,2022-11-18 07:15,class 2 truck
2022-11-01 17:30,2022-11-01 17:30,medium
2022-11-01 17:36,2022-11-04 10:24,class 2 truck
2022-11-01 17:37,2022-11-09 11:48,compact
2022-11-01 17:47,2022-11-05 07:09,medium
2022-11-01 17:59,2022-11-25 07:46,compact
2022-11-01 18:00,2022-11-12 18:25,class 2 truck
2022-11-01 18:02,2022-11-03 18:11,compact
2022-11-01 18:02,2022-11-13 18:07,full-size
2022-11-01 18:03,2022-11-14 18:30,full-size
2022-11-01 18:08,2022-11-20 18:00,medium
2022-11-01 18:08,2022-11-11 07:29,medium
2022-11-01 18:12,2022-11-30 15:02,compact
2022-11-01 18:12,2022-11-04 18:30,class 2 truck
2022-11-01 18:13,2022-11-16 17:20,compact
2022-11-01 18:18,2022-11-30 16:34,compact
2022-11-01 18:20,2022-11-01 18:20,medium
2022-11-01 18:21,2022-11-13 09:11,class 2 truck
2022-11-01 18:24,2022-11-01 18:24,medium
2022-11-01 18:24,2022-11-11 14:56,class 1 truck
2022-11-01 18:26,2022-11-01 18:26,class 1 truck
2022-11-01 18:28,2022-11-14 13:32,class 1 truck
2022-11-01 18:28,2022-11-24 12:45,class 1 truck
2022-11-01 18:30,2022-11-26 18:12,medium
2022-11-01 18:30,2022-11-01 18:30,medium
2022-11-01 18:30,2022-11-05 18:30,compact
2022-11-01 18:30,2022-11-02 17:41,class 1 truck
2022-11-01 18:30,2022-11-03 07:15,class 2 truck
2022-11-01 18:30,2022-11-01 18:30,class 1 truck
2022-11-01 18:30,2022-11-04 15:38,full-size
2022-11-01 18:30,2022-11-01 18:30,full-size
2022-11-01 18:30,2022-11-25 14:53,full-size
2022-11-01 18:30,2022-11-20 11:00,compact
2022-11-01 18:30,2022-11-10 07:11,compact
2022-11-01 18:30,2022-11-15 07:20,full-size
2022-11-01 18:30,2022-11-30 08:58,full-size
2022-11-01 18:30,2022-11-01 18:30,class 1 truck
